Var,Unit,Reg,Item,Macro,Year,Val
FEED,1000 t,CAN,WHEA,SSP2,2010,1530.656
FOOD,1000 t,CAN,WHEA,SSP2,2010,2780.344
PROD,1000 t,CAN,WHEA,SSP2,2010,32324.124
OTHU,1000 t,CAN,WHEA,SSP2,2010,18640.564
CONS,1000 t dm,CAN,WHEA,SSP2,2010,19508.83
FEED,1000 t dm,CAN,WHEA,SSP2,2010,1301.058
FOOD,1000 t dm,CAN,WHEA,SSP2,2010,2363.293
PROD,1000 t dm,CAN,WHEA,SSP2,2010,27475.505
OTHU,1000 t dm,CAN,WHEA,SSP2,2010,15844.48
CONS,1000 t,CHN,WHEA,SSP2,2010,103992.664
FEED,1000 t,CHN,WHEA,SSP2,2010,8547.784
FOOD,1000 t,CHN,WHEA,SSP2,2010,90186.095
PROD,1000 t,CHN,WHEA,SSP2,2010,105725.536
OTHU,1000 t,CHN,WHEA,SSP2,2010,5258.785
CONS,1000 t dm,CHN,WHEA,SSP2,2010,88393.764
FEED,1000 t dm,CHN,WHEA,SSP2,2010,7265.617
FOOD,1000 t dm,CHN,WHEA,SSP2,2010,76658.181
PROD,1000 t dm,CHN,WHEA,SSP2,2010,89866.705
OTHU,1000 t dm,CHN,WHEA,SSP2,2010,4469.967
CONS,1000 t,IND,WHEA,SSP2,2010,80246.683
FEED,1000 t,IND,WHEA,SSP2,2010,6902.629
FOOD,1000 t,IND,WHEA,SSP2,2010,71953.723
PROD,1000 t,IND,WHEA,SSP2,2010,85120.434
OTHU,1000 t,IND,WHEA,SSP2,2010,1390.331
CONS,1000 t dm,IND,WHEA,SSP2,2010,68209.681
FEED,1000 t dm,IND,WHEA,SSP2,2010,5867.235
FOOD,1000 t dm,IND,WHEA,SSP2,2010,61160.665
PROD,1000 t dm,IND,WHEA,SSP2,2010,72352.369
OTHU,1000 t dm,IND,WHEA,SSP2,2010,1181.782
CONS,1000 t,WLD,WHEA,SSP2,2010,685499.234
FEED,1000 t,WLD,WHEA,SSP2,2010,140635.811
FOOD,1000 t,WLD,WHEA,SSP2,2010,444004.585
PROD,1000 t,WLD,WHEA,SSP2,2010,685499.234
OTHU,1000 t,WLD,WHEA,SSP2,2010,100858.839
CONS,1000 t dm,WLD,WHEA,SSP2,2010,582674.349
FEED,1000 t dm,WLD,WHEA,SSP2,2010,119540.439
FOOD,1000 t dm,WLD,WHEA,SSP2,2010,377403.897
PROD,1000 t dm,WLD,WHEA,SSP2,2010,582674.349
OTHU,1000 t dm,WLD,WHEA,SSP2,2010,85730.013
CONS,1000 t,OSA,WHEA,SSP2,2010,24530.131
FEED,1000 t,OSA,WHEA,SSP2,2010,2307.046
FOOD,1000 t,OSA,WHEA,SSP2,2010,18510.262
PROD,1000 t,OSA,WHEA,SSP2,2010,24608.702
OTHU,1000 t,OSA,WHEA,SSP2,2010,3712.823
CONS,1000 t dm,OSA,WHEA,SSP2,2010,20850.611
FEED,1000 t dm,OSA,WHEA,SSP2,2010,1960.989
FOOD,1000 t dm,OSA,WHEA,SSP2,2010,15733.723
PROD,1000 t dm,OSA,WHEA,SSP2,2010,20917.397
OTHU,1000 t dm,OSA,WHEA,SSP2,2010,3155.899
CONS,1000 t,EUR,WHEA,SSP2,2010,152187.098
FEED,1000 t,EUR,WHEA,SSP2,2010,56483.437
FOOD,1000 t,EUR,WHEA,SSP2,2010,52490.232
PROD,1000 t,EUR,WHEA,SSP2,2010,160213.394
OTHU,1000 t,EUR,WHEA,SSP2,2010,43213.43
CONS,1000 t dm,EUR,WHEA,SSP2,2010,129359.034
FEED,1000 t dm,EUR,WHEA,SSP2,2010,48010.921
FOOD,1000 t dm,EUR,WHEA,SSP2,2010,44616.697
PROD,1000 t dm,EUR,WHEA,SSP2,2010,136181.385
OTHU,1000 t dm,EUR,WHEA,SSP2,2010,36731.415
CONS,1000 t,MEN,WHEA,SSP2,2010,87365.153
FEED,1000 t,MEN,WHEA,SSP2,2010,10306.253
FOOD,1000 t,MEN,WHEA,SSP2,2010,67701.217
PROD,1000 t,MEN,WHEA,SSP2,2010,64156.272
OTHU,1000 t,MEN,WHEA,SSP2,2010,9357.683
CONS,1000 t dm,MEN,WHEA,SSP2,2010,74260.38
FEED,1000 t dm,MEN,WHEA,SSP2,2010,8760.315
FOOD,1000 t dm,MEN,WHEA,SSP2,2010,57546.035
PROD,1000 t dm,MEN,WHEA,SSP2,2010,54532.831
OTHU,1000 t dm,MEN,WHEA,SSP2,2010,7954.03
CONS,1000 t,SSA,WHEA,SSP2,2010,17641.467
FEED,1000 t,SSA,WHEA,SSP2,2010,177.107
FOOD,1000 t,SSA,WHEA,SSP2,2010,15991.365
PROD,1000 t,SSA,WHEA,SSP2,2010,6105.76
OTHU,1000 t,SSA,WHEA,SSP2,2010,1472.994
CONS,1000 t dm,SSA,WHEA,SSP2,2010,14995.247
FEED,1000 t dm,SSA,WHEA,SSP2,2010,150.541
FOOD,1000 t dm,SSA,WHEA,SSP2,2010,13592.661
PROD,1000 t dm,SSA,WHEA,SSP2,2010,5189.896
OTHU,1000 t dm,SSA,WHEA,SSP2,2010,1252.045
CONS,1000 t,SEA,WHEA,SSP2,2010,21687.755
FEED,1000 t,SEA,WHEA,SSP2,2010,2297.552
FOOD,1000 t,SEA,WHEA,SSP2,2010,18125.372
PROD,1000 t,SEA,WHEA,SSP2,2010,1545.063
OTHU,1000 t,SEA,WHEA,SSP2,2010,1264.832
CONS,1000 t dm,SEA,WHEA,SSP2,2010,18434.592
FEED,1000 t dm,SEA,WHEA,SSP2,2010,1952.919
FOOD,1000 t dm,SEA,WHEA,SSP2,2010,15406.566
PROD,1000 t dm,SEA,WHEA,SSP2,2010,1313.304
OTHU,1000 t dm,SEA,WHEA,SSP2,2010,1075.107
CONS,1000 t,OAS,WHEA,SSP2,2010,31834.396
FEED,1000 t,OAS,WHEA,SSP2,2010,2106.807
FOOD,1000 t,OAS,WHEA,SSP2,2010,28664.159
PROD,1000 t,OAS,WHEA,SSP2,2010,28518.049
OTHU,1000 t,OAS,WHEA,SSP2,2010,1063.429
CONS,1000 t dm,OAS,WHEA,SSP2,2010,27059.236
FEED,1000 t dm,OAS,WHEA,SSP2,2010,1790.786
FOOD,1000 t dm,OAS,WHEA,SSP2,2010,24364.535
PROD,1000 t dm,OAS,WHEA,SSP2,2010,24240.342
OTHU,1000 t dm,OAS,WHEA,SSP2,2010,903.915
CONS,1000 t,ANZ,ALMILK,SSP2,2020,11300.481
FOOD,1000 t,ANZ,ALMILK,SSP2,2020,6934.632
PROD,1000 t,ANZ,ALMILK,SSP2,2020,29217.06
OTHU,1000 t,ANZ,ALMILK,SSP2,2020,4365.849
CONS,1000 t,USA,ALMILK,SSP2,2020,97465.724
FOOD,1000 t,USA,ALMILK,SSP2,2020,90634.951
PROD,1000 t,USA,ALMILK,SSP2,2020,93421.533
OTHU,1000 t,USA,ALMILK,SSP2,2020,6830.774
CONS,1000 t,FSU,ALMILK,SSP2,2020,69088.985
FOOD,1000 t,FSU,ALMILK,SSP2,2020,48188.279
PROD,1000 t,FSU,ALMILK,SSP2,2020,69377.05
OTHU,1000 t,FSU,ALMILK,SSP2,2020,20900.706
CONS,1000 t,BRA,ALMILK,SSP2,2020,32580.182
FOOD,1000 t,BRA,ALMILK,SSP2,2020,28770.341
PROD,1000 t,BRA,ALMILK,SSP2,2020,31371.051
OTHU,1000 t,BRA,ALMILK,SSP2,2020,3809.841
CONS,1000 t,CAN,ALMILK,SSP2,2020,10761.216
FOOD,1000 t,CAN,ALMILK,SSP2,2020,8606.947
PROD,1000 t,CAN,ALMILK,SSP2,2020,10678.95
OTHU,1000 t,CAN,ALMILK,SSP2,2020,2154.269
CONS,1000 t,CHN,ALMILK,SSP2,2020,60098.737
FOOD,1000 t,CHN,ALMILK,SSP2,2020,52781.659
PROD,1000 t,CHN,ALMILK,SSP2,2020,55260.332
OTHU,1000 t,CHN,ALMILK,SSP2,2020,7317.078
CONS,1000 t,IND,ALMILK,SSP2,2020,145405.53
FOOD,1000 t,IND,ALMILK,SSP2,2020,117873.083
PROD,1000 t,IND,ALMILK,SSP2,2020,143858.325
OTHU,1000 t,IND,ALMILK,SSP2,2020,27532.447
CONS,1000 t,WLD,ALMILK,SSP2,2020,832727.661
FOOD,1000 t,WLD,ALMILK,SSP2,2020,688631.075
PROD,1000 t,WLD,ALMILK,SSP2,2020,832727.661
OTHU,1000 t,WLD,ALMILK,SSP2,2020,144096.585
CONS,1000 t,OSA,ALMILK,SSP2,2020,59165.217
FOOD,1000 t,OSA,ALMILK,SSP2,2020,51764.88
PROD,1000 t,OSA,ALMILK,SSP2,2020,55594.35
OTHU,1000 t,OSA,ALMILK,SSP2,2020,7400.337
CONS,1000 t,EUR,ALMILK,SSP2,2020,173784.867
FOOD,1000 t,EUR,ALMILK,SSP2,2020,136333.33
PROD,1000 t,EUR,ALMILK,SSP2,2020,193138.02
OTHU,1000 t,EUR,ALMILK,SSP2,2020,37451.537
CONS,1000 t,MEN,ALMILK,SSP2,2020,53947.868
FOOD,1000 t,MEN,ALMILK,SSP2,2020,44073.582
PROD,1000 t,MEN,ALMILK,SSP2,2020,47550.878
OTHU,1000 t,MEN,ALMILK,SSP2,2020,9874.286
CONS,1000 t,SSA,ALMILK,SSP2,2020,32993.547
FOOD,1000 t,SSA,ALMILK,SSP2,2020,30661.774
PROD,1000 t,SSA,ALMILK,SSP2,2020,30578.752
OTHU,1000 t,SSA,ALMILK,SSP2,2020,2331.773
CONS,1000 t,SEA,ALMILK,SSP2,2020,28869.152
FOOD,1000 t,SEA,ALMILK,SSP2,2020,23917.024
PROD,1000 t,SEA,ALMILK,SSP2,2020,20436.731
OTHU,1000 t,SEA,ALMILK,SSP2,2020,4952.128
CONS,1000 t,OAS,ALMILK,SSP2,2020,57266.153
FOOD,1000 t,OAS,ALMILK,SSP2,2020,48090.593
PROD,1000 t,OAS,ALMILK,SSP2,2020,52244.628
OTHU,1000 t,OAS,ALMILK,SSP2,2020,9175.56
CONS,1000 t,ANZ,BARL,SSP2,2020,5364.549
FEED,1000 t,ANZ,BARL,SSP2,2020,4379.21
FOOD,1000 t,ANZ,BARL,SSP2,2020,360.217
PROD,1000 t,ANZ,BARL,SSP2,2020,10769.811
OTHU,1000 t,ANZ,BARL,SSP2,2020,625.122
CONS,1000 t dm,ANZ,BARL,SSP2,2020,4774.449
FEED,1000 t dm,ANZ,BARL,SSP2,2020,3897.497
FOOD,1000 t dm,ANZ,BARL,SSP2,2020,320.593
PROD,1000 t dm,ANZ,BARL,SSP2,2020,9585.132
OTHU,1000 t dm,ANZ,BARL,SSP2,2020,556.358
CONS,1000 t,USA,BARL,SSP2,2020,7431.482
FEED,1000 t,USA,BARL,SSP2,2020,3711.093
FOOD,1000 t,USA,BARL,SSP2,2020,3507.276
PROD,1000 t,USA,BARL,SSP2,2020,7647.57
OTHU,1000 t,USA,BARL,SSP2,2020,213.113
CONS,1000 t dm,USA,BARL,SSP2,2020,6614.019
FEED,1000 t dm,USA,BARL,SSP2,2020,3302.873
FOOD,1000 t dm,USA,BARL,SSP2,2020,3121.476
PROD,1000 t dm,USA,BARL,SSP2,2020,6806.338
OTHU,1000 t dm,USA,BARL,SSP2,2020,189.671
CONS,1000 t,FSU,BARL,SSP2,2020,43810.443
FEED,1000 t,FSU,BARL,SSP2,2020,40895.884
FOOD,1000 t,FSU,BARL,SSP2,2020,1573.795
PROD,1000 t,FSU,BARL,SSP2,2020,48662.045
OTHU,1000 t,FSU,BARL,SSP2,2020,1340.764
CONS,1000 t dm,FSU,BARL,SSP2,2020,38991.294
FEED,1000 t dm,FSU,BARL,SSP2,2020,36397.337
FOOD,1000 t dm,FSU,BARL,SSP2,2020,1400.678
PROD,1000 t dm,FSU,BARL,SSP2,2020,43309.22
OTHU,1000 t dm,FSU,BARL,SSP2,2020,1193.28
CONS,1000 t,BRA,BARL,SSP2,2020,1256.958
FEED,1000 t,BRA,BARL,SSP2,2020,347.788
FOOD,1000 t,BRA,BARL,SSP2,2020,909.17
PROD,1000 t,BRA,BARL,SSP2,2020,493.423
OTHU,1000 t,BRA,BARL,SSP2,2020,0
CONS,1000 t dm,BRA,BARL,SSP2,2020,1118.693
FEED,1000 t dm,BRA,BARL,SSP2,2020,309.531
FOOD,1000 t dm,BRA,BARL,SSP2,2020,809.162
PROD,1000 t dm,BRA,BARL,SSP2,2020,439.146
OTHU,1000 t dm,BRA,BARL,SSP2,2020,0
CONS,1000 t,CAN,BARL,SSP2,2020,11104.496
FEED,1000 t,CAN,BARL,SSP2,2020,10402.874
FOOD,1000 t,CAN,BARL,SSP2,2020,466.496
PROD,1000 t,CAN,BARL,SSP2,2020,15862.423
OTHU,1000 t,CAN,BARL,SSP2,2020,235.126
CONS,1000 t dm,CAN,BARL,SSP2,2020,9883.002
FEED,1000 t dm,CAN,BARL,SSP2,2020,9258.558
FOOD,1000 t dm,CAN,BARL,SSP2,2020,415.181
PROD,1000 t dm,CAN,BARL,SSP2,2020,14117.556
OTHU,1000 t dm,CAN,BARL,SSP2,2020,209.262
CONS,1000 t,CHN,BARL,SSP2,2020,10256.526
FEED,1000 t,CHN,BARL,SSP2,2020,1651.396
FOOD,1000 t,CHN,BARL,SSP2,2020,4302.565
PROD,1000 t,CHN,BARL,SSP2,2020,0.614
OTHU,1000 t,CHN,BARL,SSP2,2020,4302.565
CONS,1000 t dm,CHN,BARL,SSP2,2020,9128.308
FEED,1000 t dm,CHN,BARL,SSP2,2020,1469.742
FOOD,1000 t dm,CHN,BARL,SSP2,2020,3829.283
PROD,1000 t dm,CHN,BARL,SSP2,2020,0.547
OTHU,1000 t dm,CHN,BARL,SSP2,2020,3829.283
CONS,1000 t,IND,BARL,SSP2,2020,1849.289
FEED,1000 t,IND,BARL,SSP2,2020,449.012
FOOD,1000 t,IND,BARL,SSP2,2020,1349.237
PROD,1000 t,IND,BARL,SSP2,2020,2085.076
OTHU,1000 t,IND,BARL,SSP2,2020,51.04
CONS,1000 t dm,IND,BARL,SSP2,2020,1645.868
FEED,1000 t dm,IND,BARL,SSP2,2020,399.62
FOOD,1000 t dm,IND,BARL,SSP2,2020,1200.821
PROD,1000 t dm,IND,BARL,SSP2,2020,1855.718
OTHU,1000 t dm,IND,BARL,SSP2,2020,45.426
CONS,1000 t,WLD,BARL,SSP2,2020,185875.855
FEED,1000 t,WLD,BARL,SSP2,2020,143643.251
FOOD,1000 t,WLD,BARL,SSP2,2020,27634.166
PROD,1000 t,WLD,BARL,SSP2,2020,185875.855
OTHU,1000 t,WLD,BARL,SSP2,2020,14598.438
CONS,1000 t dm,WLD,BARL,SSP2,2020,165429.511
FEED,1000 t dm,WLD,BARL,SSP2,2020,127842.494
FOOD,1000 t dm,WLD,BARL,SSP2,2020,24594.407
PROD,1000 t dm,WLD,BARL,SSP2,2020,165429.511
OTHU,1000 t dm,WLD,BARL,SSP2,2020,12992.61
CONS,1000 t,OSA,BARL,SSP2,2020,3967.334
FEED,1000 t,OSA,BARL,SSP2,2020,1158.336
FOOD,1000 t,OSA,BARL,SSP2,2020,2434.745
PROD,1000 t,OSA,BARL,SSP2,2020,3590.152
OTHU,1000 t,OSA,BARL,SSP2,2020,374.253
CONS,1000 t dm,OSA,BARL,SSP2,2020,3530.928
FEED,1000 t dm,OSA,BARL,SSP2,2020,1030.919
FOOD,1000 t dm,OSA,BARL,SSP2,2020,2166.923
PROD,1000 t dm,OSA,BARL,SSP2,2020,3195.235
OTHU,1000 t dm,OSA,BARL,SSP2,2020,333.085
CONS,1000 t,EUR,BARL,SSP2,2020,62752.23
FEED,1000 t,EUR,BARL,SSP2,2020,53389.174
FOOD,1000 t,EUR,BARL,SSP2,2020,5334.321
PROD,1000 t,EUR,BARL,SSP2,2020,73503.033
OTHU,1000 t,EUR,BARL,SSP2,2020,4028.735
CONS,1000 t dm,EUR,BARL,SSP2,2020,55849.484
FEED,1000 t dm,EUR,BARL,SSP2,2020,47516.365
FOOD,1000 t dm,EUR,BARL,SSP2,2020,4747.546
PROD,1000 t dm,EUR,BARL,SSP2,2020,65417.699
OTHU,1000 t dm,EUR,BARL,SSP2,2020,3585.574
CONS,1000 t,MEN,BARL,SSP2,2020,31123.465
FEED,1000 t,MEN,BARL,SSP2,2020,25390.227
FOOD,1000 t,MEN,BARL,SSP2,2020,2726.339
PROD,1000 t,MEN,BARL,SSP2,2020,20322.122
OTHU,1000 t,MEN,BARL,SSP2,2020,3006.899
CONS,1000 t dm,MEN,BARL,SSP2,2020,27699.884
FEED,1000 t dm,MEN,BARL,SSP2,2020,22597.302
FOOD,1000 t dm,MEN,BARL,SSP2,2020,2426.442
PROD,1000 t dm,MEN,BARL,SSP2,2020,18086.688
OTHU,1000 t dm,MEN,BARL,SSP2,2020,2676.14
CONS,1000 t,SSA,BARL,SSP2,2020,2757.595
FEED,1000 t,SSA,BARL,SSP2,2020,57.862
FOOD,1000 t,SSA,BARL,SSP2,2020,2516.951
PROD,1000 t,SSA,BARL,SSP2,2020,1774.975
OTHU,1000 t,SSA,BARL,SSP2,2020,182.782
CONS,1000 t dm,SSA,BARL,SSP2,2020,2454.26
FEED,1000 t dm,SSA,BARL,SSP2,2020,51.497
FOOD,1000 t dm,SSA,BARL,SSP2,2020,2240.086
PROD,1000 t dm,SSA,BARL,SSP2,2020,1579.728
OTHU,1000 t dm,SSA,BARL,SSP2,2020,162.676
CONS,1000 t,SEA,BARL,SSP2,2020,3967.609
FEED,1000 t,SEA,BARL,SSP2,2020,1720.335
FOOD,1000 t,SEA,BARL,SSP2,2020,2023.298
PROD,1000 t,SEA,BARL,SSP2,2020,940.574
OTHU,1000 t,SEA,BARL,SSP2,2020,223.977
CONS,1000 t dm,SEA,BARL,SSP2,2020,3531.172
FEED,1000 t dm,SEA,BARL,SSP2,2020,1531.098
FOOD,1000 t dm,SEA,BARL,SSP2,2020,1800.735
PROD,1000 t dm,SEA,BARL,SSP2,2020,837.111
OTHU,1000 t dm,SEA,BARL,SSP2,2020,199.339
CONS,1000 t,OAS,BARL,SSP2,2020,233.879
FEED,1000 t,OAS,BARL,SSP2,2020,90.062
FOOD,1000 t,OAS,BARL,SSP2,2020,129.755
PROD,1000 t,OAS,BARL,SSP2,2020,224.035
OTHU,1000 t,OAS,BARL,SSP2,2020,14.063
CONS,1000 t dm,OAS,BARL,SSP2,2020,208.153
FEED,1000 t dm,OAS,BARL,SSP2,2020,80.155
FOOD,1000 t dm,OAS,BARL,SSP2,2020,115.482
PROD,1000 t dm,OAS,BARL,SSP2,2020,199.392
OTHU,1000 t dm,OAS,BARL,SSP2,2020,12.516
CONS,1000 t,ANZ,BEAD,SSP2,2020,216.852
FEED,1000 t,ANZ,BEAD,SSP2,2020,197.444
FOOD,1000 t,ANZ,BEAD,SSP2,2020,11.17
PROD,1000 t,ANZ,BEAD,SSP2,2020,65.666
OTHU,1000 t,ANZ,BEAD,SSP2,2020,8.237
CONS,1000 t dm,ANZ,BEAD,SSP2,2020,195.167
FEED,1000 t dm,ANZ,BEAD,SSP2,2020,177.7
FOOD,1000 t dm,ANZ,BEAD,SSP2,2020,10.053
PROD,1000 t dm,ANZ,BEAD,SSP2,2020,59.099
OTHU,1000 t dm,ANZ,BEAD,SSP2,2020,7.413
CONS,1000 t,USA,BEAD,SSP2,2020,1117.537
FEED,1000 t,USA,BEAD,SSP2,2020,41.201
FOOD,1000 t,USA,BEAD,SSP2,2020,961.221
PROD,1000 t,USA,BEAD,SSP2,2020,2068.567
OTHU,1000 t,USA,BEAD,SSP2,2020,115.116
CONS,1000 t dm,USA,BEAD,SSP2,2020,1005.784
FEED,1000 t dm,USA,BEAD,SSP2,2020,37.08
FOOD,1000 t dm,USA,BEAD,SSP2,2020,865.099
PROD,1000 t dm,USA,BEAD,SSP2,2020,1861.71
OTHU,1000 t dm,USA,BEAD,SSP2,2020,103.605
CONS,1000 t,FSU,BEAD,SSP2,2020,1617.653
FEED,1000 t,FSU,BEAD,SSP2,2020,1569.638
FOOD,1000 t,FSU,BEAD,SSP2,2020,20.391
PROD,1000 t,FSU,BEAD,SSP2,2020,626.792
OTHU,1000 t,FSU,BEAD,SSP2,2020,27.624
CONS,1000 t dm,FSU,BEAD,SSP2,2020,1455.888
FEED,1000 t dm,FSU,BEAD,SSP2,2020,1412.675
FOOD,1000 t dm,FSU,BEAD,SSP2,2020,18.352
PROD,1000 t dm,FSU,BEAD,SSP2,2020,564.113
OTHU,1000 t dm,FSU,BEAD,SSP2,2020,24.862
CONS,1000 t,BRA,BEAD,SSP2,2020,4673.097
FEED,1000 t,BRA,BEAD,SSP2,2020,249.435
FOOD,1000 t,BRA,BEAD,SSP2,2020,4056.34
PROD,1000 t,BRA,BEAD,SSP2,2020,4603.075
OTHU,1000 t,BRA,BEAD,SSP2,2020,367.321
CONS,1000 t dm,BRA,BEAD,SSP2,2020,4205.787
FEED,1000 t dm,BRA,BEAD,SSP2,2020,224.492
FOOD,1000 t dm,BRA,BEAD,SSP2,2020,3650.706
PROD,1000 t dm,BRA,BEAD,SSP2,2020,4142.768
OTHU,1000 t dm,BRA,BEAD,SSP2,2020,330.589
CONS,1000 t,CAN,BEAD,SSP2,2020,111.82
FEED,1000 t,CAN,BEAD,SSP2,2020,43.185
FOOD,1000 t,CAN,BEAD,SSP2,2020,34.211
PROD,1000 t,CAN,BEAD,SSP2,2020,503.1
OTHU,1000 t,CAN,BEAD,SSP2,2020,34.424
CONS,1000 t dm,CAN,BEAD,SSP2,2020,100.638
FEED,1000 t dm,CAN,BEAD,SSP2,2020,38.867
FOOD,1000 t dm,CAN,BEAD,SSP2,2020,30.79
PROD,1000 t dm,CAN,BEAD,SSP2,2020,452.79
OTHU,1000 t dm,CAN,BEAD,SSP2,2020,30.981
CONS,1000 t,CHN,BEAD,SSP2,2020,3234.435
FEED,1000 t,CHN,BEAD,SSP2,2020,2792.272
FOOD,1000 t,CHN,BEAD,SSP2,2020,349.661
PROD,1000 t,CHN,BEAD,SSP2,2020,3097.865
OTHU,1000 t,CHN,BEAD,SSP2,2020,92.502
CONS,1000 t dm,CHN,BEAD,SSP2,2020,2910.991
FEED,1000 t dm,CHN,BEAD,SSP2,2020,2513.045
FOOD,1000 t dm,CHN,BEAD,SSP2,2020,314.695
PROD,1000 t dm,CHN,BEAD,SSP2,2020,2788.079
OTHU,1000 t dm,CHN,BEAD,SSP2,2020,83.252
CONS,1000 t,IND,BEAD,SSP2,2020,6294.258
FEED,1000 t,IND,BEAD,SSP2,2020,480.806
FOOD,1000 t,IND,BEAD,SSP2,2020,4462.311
PROD,1000 t,IND,BEAD,SSP2,2020,6191.059
OTHU,1000 t,IND,BEAD,SSP2,2020,1351.142
CONS,1000 t dm,IND,BEAD,SSP2,2020,5664.833
FEED,1000 t dm,IND,BEAD,SSP2,2020,432.725
FOOD,1000 t dm,IND,BEAD,SSP2,2020,4016.08
PROD,1000 t dm,IND,BEAD,SSP2,2020,5571.953
OTHU,1000 t dm,IND,BEAD,SSP2,2020,1216.028
CONS,1000 t,WLD,BEAD,SSP2,2020,31096.497
FEED,1000 t,WLD,BEAD,SSP2,2020,8096.436
FOOD,1000 t,WLD,BEAD,SSP2,2020,18519.946
PROD,1000 t,WLD,BEAD,SSP2,2020,31096.497
OTHU,1000 t,WLD,BEAD,SSP2,2020,4480.115
CONS,1000 t dm,WLD,BEAD,SSP2,2020,27986.847
FEED,1000 t dm,WLD,BEAD,SSP2,2020,7286.792
FOOD,1000 t dm,WLD,BEAD,SSP2,2020,16667.951
PROD,1000 t dm,WLD,BEAD,SSP2,2020,27986.847
OTHU,1000 t dm,WLD,BEAD,SSP2,2020,4032.104
CONS,1000 t,OSA,BEAD,SSP2,2020,3141.023
FEED,1000 t,OSA,BEAD,SSP2,2020,283.068
FOOD,1000 t,OSA,BEAD,SSP2,2020,2412.173
PROD,1000 t,OSA,BEAD,SSP2,2020,3260.425
OTHU,1000 t,OSA,BEAD,SSP2,2020,445.782
CONS,1000 t dm,OSA,BEAD,SSP2,2020,2826.921
FEED,1000 t dm,OSA,BEAD,SSP2,2020,254.761
FOOD,1000 t dm,OSA,BEAD,SSP2,2020,2170.955
PROD,1000 t dm,OSA,BEAD,SSP2,2020,2934.383
OTHU,1000 t dm,OSA,BEAD,SSP2,2020,401.204
CONS,1000 t,EUR,BEAD,SSP2,2020,1310.06
FEED,1000 t,EUR,BEAD,SSP2,2020,658.443
FOOD,1000 t,EUR,BEAD,SSP2,2020,478.871
PROD,1000 t,EUR,BEAD,SSP2,2020,604.5
OTHU,1000 t,EUR,BEAD,SSP2,2020,172.746
CONS,1000 t dm,EUR,BEAD,SSP2,2020,1179.054
FEED,1000 t dm,EUR,BEAD,SSP2,2020,592.599
FOOD,1000 t dm,EUR,BEAD,SSP2,2020,430.984
PROD,1000 t dm,EUR,BEAD,SSP2,2020,544.05
OTHU,1000 t dm,EUR,BEAD,SSP2,2020,155.471
CONS,1000 t,MEN,BEAD,SSP2,2020,606.199
FEED,1000 t,MEN,BEAD,SSP2,2020,165.139
FOOD,1000 t,MEN,BEAD,SSP2,2020,315.149
PROD,1000 t,MEN,BEAD,SSP2,2020,900.809
OTHU,1000 t,MEN,BEAD,SSP2,2020,125.911
CONS,1000 t dm,MEN,BEAD,SSP2,2020,545.579
FEED,1000 t dm,MEN,BEAD,SSP2,2020,148.625
FOOD,1000 t dm,MEN,BEAD,SSP2,2020,283.635
PROD,1000 t dm,MEN,BEAD,SSP2,2020,810.728
OTHU,1000 t dm,MEN,BEAD,SSP2,2020,113.32
CONS,1000 t,SSA,BEAD,SSP2,2020,5363.196
FEED,1000 t,SSA,BEAD,SSP2,2020,711.834
FOOD,1000 t,SSA,BEAD,SSP2,2020,3651.579
PROD,1000 t,SSA,BEAD,SSP2,2020,4335.879
OTHU,1000 t,SSA,BEAD,SSP2,2020,999.783
CONS,1000 t dm,SSA,BEAD,SSP2,2020,4826.877
FEED,1000 t dm,SSA,BEAD,SSP2,2020,640.65
FOOD,1000 t dm,SSA,BEAD,SSP2,2020,3286.422
PROD,1000 t dm,SSA,BEAD,SSP2,2020,3902.291
OTHU,1000 t dm,SSA,BEAD,SSP2,2020,899.805
CONS,1000 t,SEA,BEAD,SSP2,2020,3015.626
FEED,1000 t,SEA,BEAD,SSP2,2020,884.331
FOOD,1000 t,SEA,BEAD,SSP2,2020,1444.812
PROD,1000 t,SEA,BEAD,SSP2,2020,4371.512
OTHU,1000 t,SEA,BEAD,SSP2,2020,686.484
CONS,1000 t dm,SEA,BEAD,SSP2,2020,2714.064
FEED,1000 t dm,SEA,BEAD,SSP2,2020,795.898
FOOD,1000 t dm,SEA,BEAD,SSP2,2020,1300.331
PROD,1000 t dm,SEA,BEAD,SSP2,2020,3934.36
OTHU,1000 t dm,SEA,BEAD,SSP2,2020,617.835
CONS,1000 t,OAS,BEAD,SSP2,2020,394.74
FEED,1000 t,OAS,BEAD,SSP2,2020,19.64
FOOD,1000 t,OAS,BEAD,SSP2,2020,322.057
PROD,1000 t,OAS,BEAD,SSP2,2020,467.249
OTHU,1000 t,OAS,BEAD,SSP2,2020,53.043
CONS,1000 t dm,OAS,BEAD,SSP2,2020,355.266
FEED,1000 t dm,OAS,BEAD,SSP2,2020,17.676
FOOD,1000 t dm,OAS,BEAD,SSP2,2020,289.851
PROD,1000 t dm,OAS,BEAD,SSP2,2020,420.524
OTHU,1000 t dm,OAS,BEAD,SSP2,2020,47.739
CONS,1000 t,ANZ,BVMEAT,SSP2,2020,1138.904
FOOD,1000 t,ANZ,BVMEAT,SSP2,2020,1128.619
PROD,1000 t,ANZ,BVMEAT,SSP2,2020,2908.735
OTHU,1000 t,ANZ,BVMEAT,SSP2,2020,10.285
CONS,1000 t,USA,BVMEAT,SSP2,2020,13269.066
